step,lr,train_loss,val_loss,tokens_per_sec
17089,3.000e-04,2.9593,,
17090,3.000e-04,2.9067,,
17091,3.000e-04,2.9268,,
17092,3.000e-04,2.8948,,
17093,3.000e-04,2.9580,,
17094,3.000e-04,2.9069,,
17095,3.000e-04,2.9361,,
17096,3.000e-04,2.9110,,
17097,3.000e-04,2.9764,,
17098,3.000e-04,2.9506,,
17099,3.000e-04,2.9268,,
17100,3.000e-04,2.9310,2.929352176189423,
17101,3.000e-04,2.9325,,
17102,3.000e-04,2.9188,,
17103,3.000e-04,2.9270,,
17104,3.000e-04,2.8993,,
17105,3.000e-04,2.9041,,
17106,3.000e-04,2.9148,,
17107,3.000e-04,2.8992,,
17108,3.000e-04,2.8778,,
17109,3.000e-04,2.9002,,
17110,3.000e-04,2.8827,,
17111,3.000e-04,2.9403,,
17112,3.000e-04,2.9066,,
17113,3.000e-04,2.9473,,
17114,3.000e-04,2.9291,,
17115,3.000e-04,2.8947,,
17116,3.000e-04,2.9520,,
17117,3.000e-04,2.9102,,
17118,3.000e-04,2.8988,,
17119,3.000e-04,2.9172,,
17120,3.000e-04,2.9238,,
17121,3.000e-04,2.9388,,
17122,3.000e-04,2.9048,,
17123,3.000e-04,2.9318,,
17124,3.000e-04,2.9441,,
17125,3.000e-04,2.9293,,
17126,3.000e-04,2.9383,,
17127,3.000e-04,2.9395,,
17128,3.000e-04,2.9450,,
17129,3.000e-04,2.9293,,
17130,3.000e-04,2.9129,,
17131,3.000e-04,2.9600,,
17132,3.000e-04,2.9285,,
17133,3.000e-04,2.9386,,
17134,3.000e-04,2.9163,,
17135,3.000e-04,2.9374,,
17136,3.000e-04,2.9736,,
17137,3.000e-04,2.9150,,
17138,3.000e-04,2.9346,,
17139,3.000e-04,2.9449,,
17140,3.000e-04,2.9321,,
17141,3.000e-04,2.9420,,
17142,3.000e-04,2.9496,,
17143,3.000e-04,2.9348,,
17144,3.000e-04,2.9361,,
17145,3.000e-04,2.9350,,
17146,3.000e-04,2.9011,,
17147,3.000e-04,2.9586,,
17148,3.000e-04,2.9537,,
17149,3.000e-04,2.9177,,
17150,3.000e-04,2.9215,,
17151,3.000e-04,2.8898,,
17152,3.000e-04,2.9358,,
17153,3.000e-04,2.9223,,
17154,3.000e-04,2.9514,,
17155,3.000e-04,2.9584,,
17156,3.000e-04,2.9195,,
17157,3.000e-04,2.9789,,
17158,3.000e-04,2.9508,,
17159,3.000e-04,2.9476,,
17160,3.000e-04,2.8974,,
17161,3.000e-04,2.9390,,
17162,3.000e-04,2.9437,,
17163,3.000e-04,2.9016,,
17164,3.000e-04,2.9430,,
17165,3.000e-04,2.9610,,
17166,3.000e-04,2.9504,,
17167,3.000e-04,2.8919,,
17168,3.000e-04,2.9334,,
17169,3.000e-04,2.9528,,
17170,3.000e-04,2.9246,,
17171,3.000e-04,2.8972,,
17172,3.000e-04,2.9332,,
17173,3.000e-04,2.9214,,
17174,3.000e-04,2.8730,,
17175,3.000e-04,2.9097,,
17176,3.000e-04,2.9367,,
17177,3.000e-04,2.9513,,
17178,3.000e-04,2.9568,,
17179,3.000e-04,2.9125,,
17180,3.000e-04,2.9447,,
17181,3.000e-04,2.9359,,
17182,3.000e-04,2.9068,,
17183,3.000e-04,2.9287,,
17184,3.000e-04,2.9090,,
17185,3.000e-04,2.9734,,
17186,3.000e-04,2.9140,,
17187,3.000e-04,2.9229,,
17188,3.000e-04,2.9086,,
17189,3.000e-04,2.9169,,
17190,3.000e-04,2.8989,,
17191,3.000e-04,2.9227,,
17192,3.000e-04,2.9232,,
17193,3.000e-04,2.9383,,
17194,3.000e-04,2.9138,,
17195,3.000e-04,2.9492,,
17196,3.000e-04,2.9413,,
17197,3.000e-04,2.9242,,
17198,3.000e-04,2.9351,,
17199,3.000e-04,2.8895,,
17200,3.000e-04,2.9226,2.842941629886627,
17201,3.000e-04,2.9281,,
17202,3.000e-04,2.9568,,
17203,3.000e-04,2.9456,,
17204,3.000e-04,2.9318,,
17205,3.000e-04,2.9404,,
17206,3.000e-04,2.9109,,
17207,3.000e-04,2.9517,,
17208,3.000e-04,2.8921,,
17209,3.000e-04,2.9060,,
17210,3.000e-04,2.9530,,
17211,3.000e-04,2.9513,,
17212,3.000e-04,2.9102,,
17213,3.000e-04,2.9363,,
17214,3.000e-04,2.9060,,
17215,3.000e-04,2.9464,,
17216,3.000e-04,2.9378,,
17217,3.000e-04,2.9201,,
17218,3.000e-04,2.9333,,
17219,3.000e-04,2.9113,,
17220,3.000e-04,2.9344,,
17221,3.000e-04,2.9071,,
17222,3.000e-04,2.9204,,
17223,3.000e-04,2.9530,,
17224,3.000e-04,2.9425,,
17225,3.000e-04,2.9299,,
17226,3.000e-04,2.9093,,
17227,3.000e-04,2.9042,,
17228,3.000e-04,2.9428,,
17229,3.000e-04,2.9334,,
17230,3.000e-04,2.9136,,
17231,3.000e-04,2.9133,,
17232,3.000e-04,2.8971,,
17233,3.000e-04,2.9177,,
17234,3.000e-04,2.9243,,
17235,3.000e-04,2.9376,,
17236,3.000e-04,2.9121,,
17237,3.000e-04,2.9626,,
17238,3.000e-04,2.9885,,
17239,3.000e-04,2.8997,,
17240,3.000e-04,2.9029,,
17241,3.000e-04,2.9217,,
17242,3.000e-04,2.9531,,
17243,3.000e-04,2.8999,,
17244,3.000e-04,2.9245,,
17245,3.000e-04,2.9134,,
17246,3.000e-04,2.8966,,
17247,3.000e-04,2.9345,,
17248,3.000e-04,2.9392,,
17249,3.000e-04,2.9243,,
17250,3.000e-04,2.9364,,
17251,3.000e-04,2.9076,,
17252,3.000e-04,2.9169,,
17253,3.000e-04,2.9233,,
17254,3.000e-04,2.9288,,
17255,3.000e-04,2.9003,,
17256,3.000e-04,2.9546,,
17257,3.000e-04,2.9517,,
17258,3.000e-04,2.9222,,
17259,3.000e-04,2.9361,,
17260,3.000e-04,2.9097,,
17261,3.000e-04,2.9559,,
17262,3.000e-04,2.9261,,
17263,3.000e-04,2.9643,,
17264,3.000e-04,2.9500,,
17265,3.000e-04,2.9251,,
17266,3.000e-04,2.9204,,
17267,3.000e-04,2.9596,,
17268,3.000e-04,2.9617,,
17269,3.000e-04,2.9308,,
17270,3.000e-04,2.9765,,
17271,3.000e-04,2.9329,,
17272,3.000e-04,2.9274,,
17273,3.000e-04,2.9658,,
17274,3.000e-04,2.9213,,
17275,3.000e-04,2.9105,,
17276,3.000e-04,2.9399,,
17277,3.000e-04,2.9791,,
17278,3.000e-04,2.9315,,
17279,3.000e-04,2.9567,,
17280,3.000e-04,2.9458,,
17281,3.000e-04,2.8836,,
17282,3.000e-04,2.9342,,
17283,3.000e-04,2.9788,,
17284,3.000e-04,2.9468,,
17285,3.000e-04,2.9074,,
17286,3.000e-04,2.9476,,
17287,3.000e-04,2.8927,,
17288,3.000e-04,2.9591,,
17289,3.000e-04,2.9109,,
17290,3.000e-04,2.9358,,
17291,3.000e-04,2.9093,,
17292,3.000e-04,2.9207,,
17293,3.000e-04,2.9647,,
17294,3.000e-04,2.9222,,
17295,3.000e-04,2.9008,,
17296,3.000e-04,2.9157,,
17297,3.000e-04,2.9432,,
17298,3.000e-04,2.9046,,
17299,3.000e-04,2.8998,,
17300,3.000e-04,2.9683,2.893873417377472,
17301,3.000e-04,2.9043,,
17302,3.000e-04,2.9444,,
17303,3.000e-04,2.9224,,
17304,3.000e-04,2.9245,,
17305,3.000e-04,2.9084,,
17306,3.000e-04,2.9321,,
17307,3.000e-04,2.9070,,
17308,3.000e-04,2.9361,,
17309,3.000e-04,2.9159,,
17310,3.000e-04,2.9089,,
17311,3.000e-04,2.9224,,
17312,3.000e-04,2.9268,,
17313,3.000e-04,2.9072,,
17314,3.000e-04,2.9468,,
17315,3.000e-04,2.9371,,
17316,3.000e-04,2.9631,,
17317,3.000e-04,2.9105,,
17318,3.000e-04,2.9260,,
17319,3.000e-04,2.9382,,
17320,3.000e-04,2.9423,,
17321,3.000e-04,2.9028,,
17322,3.000e-04,2.9336,,
17323,3.000e-04,2.9550,,
17324,3.000e-04,2.9045,,
17325,3.000e-04,2.9274,,
17326,3.000e-04,2.9091,,
17327,3.000e-04,2.9165,,
17328,3.000e-04,2.9325,,
17329,3.000e-04,2.9293,,
17330,3.000e-04,2.9069,,
17331,3.000e-04,2.9387,,
17332,3.000e-04,2.9449,,
17333,3.000e-04,2.8914,,
17334,3.000e-04,2.9278,,
17335,3.000e-04,2.9416,,
17336,3.000e-04,2.9199,,
17337,3.000e-04,2.9249,,
17338,3.000e-04,2.9058,,
17339,3.000e-04,2.9328,,
17340,3.000e-04,2.9218,,
17341,3.000e-04,2.9591,,
17342,3.000e-04,2.8971,,
17343,3.000e-04,2.9200,,
17344,3.000e-04,2.9117,,
17345,3.000e-04,2.9547,,
17346,3.000e-04,2.9453,,
17347,3.000e-04,2.9194,,
17348,3.000e-04,2.9388,,
17349,3.000e-04,2.9368,,
17350,3.000e-04,2.9388,,
17351,3.000e-04,2.9325,,
17352,3.000e-04,2.9107,,
17353,3.000e-04,2.9256,,
17354,3.000e-04,2.8689,,
17355,3.000e-04,2.9202,,
17356,3.000e-04,2.9229,,
17357,3.000e-04,2.9438,,
17358,3.000e-04,2.9400,,
17359,3.000e-04,2.9420,,
17360,3.000e-04,2.9589,,
17361,3.000e-04,2.9155,,
17362,3.000e-04,2.9171,,
17363,3.000e-04,2.8734,,
17364,3.000e-04,2.9437,,
17365,3.000e-04,2.9174,,
17366,3.000e-04,2.9463,,
17367,3.000e-04,2.9179,,
17368,3.000e-04,2.9103,,
17369,3.000e-04,2.9275,,
17370,3.000e-04,2.9287,,
17371,3.000e-04,2.9310,,
17372,3.000e-04,2.9278,,
17373,3.000e-04,2.9569,,
17374,3.000e-04,2.9087,,
17375,3.000e-04,2.9641,,
17376,3.000e-04,2.9110,,
17377,3.000e-04,2.9069,,
17378,3.000e-04,2.9224,,
17379,3.000e-04,2.9324,,
17380,3.000e-04,2.9026,,
17381,3.000e-04,2.9153,,
17382,3.000e-04,2.9118,,
17383,3.000e-04,2.9242,,
17384,3.000e-04,2.9412,,
17385,3.000e-04,2.9102,,
17386,3.000e-04,2.9427,,
17387,3.000e-04,2.9168,,
17388,3.000e-04,2.9679,,
17389,3.000e-04,2.9018,,
17390,3.000e-04,2.9467,,
17391,3.000e-04,2.9078,,
17392,3.000e-04,2.9496,,
17393,3.000e-04,2.9639,,
17394,3.000e-04,2.8987,,
17395,3.000e-04,2.8762,,
17396,3.000e-04,2.9081,,
17397,3.000e-04,2.9513,,
17398,3.000e-04,2.9374,,
17399,3.000e-04,2.9092,,
17400,3.000e-04,2.9166,2.9102742433547975,
17401,3.000e-04,2.9230,,
17402,3.000e-04,2.9037,,
17403,3.000e-04,2.9416,,
17404,3.000e-04,2.9247,,
17405,3.000e-04,2.9189,,
17406,3.000e-04,2.9211,,
17407,3.000e-04,2.9295,,
17408,3.000e-04,2.8959,,
17409,3.000e-04,2.9346,,
17410,3.000e-04,2.9115,,
17411,3.000e-04,2.9570,,
17412,3.000e-04,2.9345,,
17413,3.000e-04,2.9488,,
17414,3.000e-04,2.9078,,
17415,3.000e-04,2.9171,,
17416,3.000e-04,2.9542,,
17417,3.000e-04,2.9382,,
17418,3.000e-04,2.8925,,
17419,3.000e-04,2.9190,,
17420,3.000e-04,2.8897,,
17421,3.000e-04,2.9530,,
17422,3.000e-04,2.9355,,
17423,3.000e-04,2.9150,,
17424,3.000e-04,2.9877,,
17425,3.000e-04,2.9414,,
17426,3.000e-04,2.9312,,
17427,3.000e-04,2.9390,,
17428,3.000e-04,2.9236,,
17429,3.000e-04,2.9249,,
17430,3.000e-04,2.9341,,
17431,3.000e-04,2.9202,,
17432,3.000e-04,2.9183,,
17433,3.000e-04,2.9256,,
17434,3.000e-04,2.9222,,
17435,3.000e-04,2.9611,,
17436,3.000e-04,2.9345,,
17437,3.000e-04,2.9296,,
17438,3.000e-04,2.9244,,
17439,3.000e-04,2.9418,,
17440,3.000e-04,2.9320,,
17441,3.000e-04,2.9406,,
17442,3.000e-04,2.8984,,
17443,3.000e-04,2.9557,,
17444,3.000e-04,2.9228,,
17445,3.000e-04,2.9181,,
17446,3.000e-04,2.9489,,
17447,3.000e-04,2.9593,,
17448,3.000e-04,2.9324,,
17449,3.000e-04,2.9160,,
17450,3.000e-04,2.8993,,
17451,3.000e-04,2.9046,,
17452,3.000e-04,2.9227,,
17453,3.000e-04,2.9338,,
17454,3.000e-04,2.9137,,
17455,3.000e-04,2.9365,,
17456,3.000e-04,2.8962,,
17457,3.000e-04,2.9741,,
17458,3.000e-04,2.9121,,
17459,3.000e-04,2.9008,,
17460,3.000e-04,2.9606,,
17461,3.000e-04,2.9283,,
17462,3.000e-04,2.9418,,
17463,3.000e-04,2.9297,,
17464,3.000e-04,2.8806,,
17465,3.000e-04,2.9212,,
17466,3.000e-04,2.9138,,
17467,3.000e-04,2.9241,,
17468,3.000e-04,2.9534,,
17469,3.000e-04,2.9429,,
17470,3.000e-04,2.9116,,
17471,3.000e-04,2.9012,,
17472,3.000e-04,2.9262,,
17473,3.000e-04,2.9224,,
17474,3.000e-04,2.9635,,
17475,3.000e-04,2.9441,,
17476,3.000e-04,2.9040,,
17477,3.000e-04,2.9251,,
17478,3.000e-04,2.9067,,
17479,3.000e-04,2.9318,,
17480,3.000e-04,2.9384,,
17481,3.000e-04,2.9261,,
17482,3.000e-04,2.9001,,
17483,3.000e-04,2.9064,,
17484,3.000e-04,2.9306,,
17485,3.000e-04,2.9420,,
17486,3.000e-04,2.9373,,
17487,3.000e-04,2.9205,,
17488,3.000e-04,2.9143,,
17489,3.000e-04,2.9372,,
17490,3.000e-04,2.9702,,
17491,3.000e-04,2.9353,,
17492,3.000e-04,2.9312,,
17493,3.000e-04,2.9361,,
17494,3.000e-04,2.9320,,
17495,3.000e-04,2.9592,,
17496,3.000e-04,2.9065,,
17497,3.000e-04,2.9103,,
17498,3.000e-04,2.9082,,
17499,3.000e-04,2.9238,,
17500,3.000e-04,2.8798,2.7385791420936583,
17501,3.000e-04,2.9442,,
17502,3.000e-04,2.9300,,
17503,3.000e-04,2.9386,,
17504,3.000e-04,2.9379,,
17505,3.000e-04,2.9465,,
17506,3.000e-04,2.9423,,
17507,3.000e-04,2.9024,,
17508,3.000e-04,2.9171,,
17509,3.000e-04,2.9320,,
17510,3.000e-04,2.9045,,
17511,3.000e-04,2.8845,,
17512,3.000e-04,2.9444,,
17513,3.000e-04,2.9017,,
17514,3.000e-04,2.8933,,
17515,3.000e-04,2.8860,,
17516,3.000e-04,2.9231,,
17517,3.000e-04,2.9615,,
17518,3.000e-04,2.9040,,
17519,3.000e-04,2.8913,,
17520,3.000e-04,2.9036,,
17521,3.000e-04,2.9264,,
17522,3.000e-04,2.9362,,
17523,3.000e-04,2.8918,,
17524,3.000e-04,2.8794,,
17525,3.000e-04,2.8866,,
17526,3.000e-04,2.9151,,
17527,3.000e-04,2.9859,,
17528,3.000e-04,2.9281,,
17529,3.000e-04,2.9520,,
17530,3.000e-04,2.9162,,
17531,3.000e-04,2.9079,,
17532,3.000e-04,2.9622,,
17533,3.000e-04,2.9579,,
17534,3.000e-04,2.9178,,
17535,3.000e-04,2.8903,,
17536,3.000e-04,2.9481,,
17537,3.000e-04,2.9196,,
17538,3.000e-04,2.8897,,
17539,3.000e-04,2.9324,,
17540,3.000e-04,2.9103,,
17541,3.000e-04,2.9072,,
17542,3.000e-04,2.8937,,
17543,3.000e-04,2.9138,,
17544,3.000e-04,2.9397,,
17545,3.000e-04,2.9397,,
17546,3.000e-04,2.9359,,
17547,3.000e-04,2.9069,,
17548,3.000e-04,2.9445,,
17549,3.000e-04,2.9209,,
17550,3.000e-04,2.9104,,
17551,3.000e-04,2.9424,,
17552,3.000e-04,2.9274,,
17553,3.000e-04,2.9058,,
17554,3.000e-04,2.9088,,
17555,3.000e-04,2.9211,,
17556,3.000e-04,2.9035,,
17557,3.000e-04,2.9843,,
17558,3.000e-04,2.9380,,
17559,3.000e-04,2.9397,,
17560,3.000e-04,2.9333,,
17561,3.000e-04,2.9294,,
17562,3.000e-04,2.9259,,
17563,3.000e-04,2.9212,,
17564,3.000e-04,2.9255,,
17565,3.000e-04,2.9292,,
17566,3.000e-04,2.9664,,
17567,3.000e-04,2.8990,,
17568,3.000e-04,2.9177,,
17569,3.000e-04,2.9331,,
17570,3.000e-04,2.9133,,
17571,3.000e-04,2.9248,,
17572,3.000e-04,2.9102,,
17573,3.000e-04,2.9284,,
17574,3.000e-04,2.9039,,
17575,3.000e-04,2.9565,,
17576,3.000e-04,2.9538,,
17577,3.000e-04,2.9188,,
17578,3.000e-04,2.8954,,
17579,3.000e-04,2.9231,,
17580,3.000e-04,2.8930,,
17581,3.000e-04,2.8997,,
17582,3.000e-04,2.8737,,
17583,3.000e-04,2.9029,,
17584,3.000e-04,2.9061,,
17585,3.000e-04,2.9711,,
17586,3.000e-04,2.9494,,
17587,3.000e-04,2.8968,,
17588,3.000e-04,2.9352,,
17589,3.000e-04,2.9388,,
17590,3.000e-04,2.8871,,
17591,3.000e-04,2.8903,,
17592,3.000e-04,2.8959,,
17593,3.000e-04,2.9443,,
17594,3.000e-04,2.9468,,
17595,3.000e-04,2.9045,,
17596,3.000e-04,2.9149,,
17597,3.000e-04,2.9556,,
17598,3.000e-04,2.9596,,
17599,3.000e-04,2.9523,,
17600,3.000e-04,2.9282,2.800564336776733,
17601,3.000e-04,2.9305,,
17602,3.000e-04,2.9580,,
17603,3.000e-04,2.9069,,
17604,3.000e-04,2.8919,,
17605,3.000e-04,2.9571,,
17606,3.000e-04,2.9180,,
17607,3.000e-04,2.8784,,
17608,3.000e-04,2.9487,,
17609,3.000e-04,2.9056,,
17610,3.000e-04,2.9317,,
17611,3.000e-04,2.9114,,
17612,3.000e-04,2.9229,,
17613,3.000e-04,2.9630,,
17614,3.000e-04,2.9278,,
17615,3.000e-04,2.9366,,
17616,3.000e-04,2.8899,,
17617,3.000e-04,2.9045,,
17618,3.000e-04,2.8770,,
17619,3.000e-04,2.9091,,
17620,3.000e-04,2.9315,,
17621,3.000e-04,2.8981,,
17622,3.000e-04,2.8808,,
17623,3.000e-04,2.9070,,
17624,3.000e-04,2.9251,,
17625,3.000e-04,2.8849,,
17626,3.000e-04,2.9037,,
17627,3.000e-04,2.9414,,
17628,3.000e-04,2.9452,,
17629,3.000e-04,2.9141,,
17630,3.000e-04,2.9348,,
17631,3.000e-04,2.8903,,
17632,3.000e-04,2.9395,,
17633,3.000e-04,2.8795,,
17634,3.000e-04,2.8820,,
17635,3.000e-04,2.9032,,
17636,3.000e-04,2.8865,,
17637,3.000e-04,2.8836,,
17638,3.000e-04,2.9268,,
17639,3.000e-04,2.8991,,
17640,3.000e-04,2.9135,,
17641,3.000e-04,2.9252,,
17642,3.000e-04,2.9132,,
17643,3.000e-04,2.9351,,
17644,3.000e-04,2.9510,,
17645,3.000e-04,2.9298,,
17646,3.000e-04,2.9223,,
17647,3.000e-04,2.9154,,
17648,3.000e-04,2.9442,,
17649,3.000e-04,2.9003,,
17650,3.000e-04,2.9142,,
17651,3.000e-04,2.9103,,
17652,3.000e-04,2.9116,,
17653,3.000e-04,2.9084,,
17654,3.000e-04,2.9526,,
17655,3.000e-04,2.8923,,
17656,3.000e-04,2.9529,,
17657,3.000e-04,2.9454,,
17658,3.000e-04,2.9434,,
17659,3.000e-04,2.8831,,
17660,3.000e-04,2.8860,,
17661,3.000e-04,2.9086,,
17662,3.000e-04,2.9358,,
17663,3.000e-04,2.9061,,
17664,3.000e-04,2.9279,,
17665,3.000e-04,2.8954,,
17666,3.000e-04,2.9370,,
17667,3.000e-04,2.9484,,
17668,3.000e-04,2.9099,,
17669,3.000e-04,2.9098,,
17670,3.000e-04,2.8867,,
17671,3.000e-04,2.9617,,
17672,3.000e-04,2.9190,,
17673,3.000e-04,2.9361,,
17674,3.000e-04,2.9279,,
17675,3.000e-04,2.9214,,
17676,3.000e-04,2.9299,,
17677,3.000e-04,2.9054,,
17678,3.000e-04,2.9620,,
17679,3.000e-04,2.9053,,
17680,3.000e-04,2.9146,,
17681,3.000e-04,2.8705,,
17682,3.000e-04,2.9069,,
17683,3.000e-04,2.8880,,
17684,3.000e-04,2.9274,,
17685,3.000e-04,2.8874,,
17686,3.000e-04,2.9221,,
17687,3.000e-04,2.9504,,
17688,3.000e-04,2.9354,,
17689,3.000e-04,2.8887,,
17690,3.000e-04,2.8944,,
17691,3.000e-04,2.9535,,
17692,3.000e-04,2.9020,,
17693,3.000e-04,2.9168,,
17694,3.000e-04,2.9472,,
17695,3.000e-04,2.8866,,
17696,3.000e-04,2.9415,,
17697,3.000e-04,2.8774,,
17698,3.000e-04,2.8604,,
17699,3.000e-04,2.8837,,
17700,3.000e-04,2.8985,2.8535439491271974,
17701,3.000e-04,2.9232,,
17702,3.000e-04,2.9467,,
17703,3.000e-04,2.9375,,
17704,3.000e-04,2.9042,,
17705,3.000e-04,2.9321,,
17706,3.000e-04,2.9283,,
17707,3.000e-04,2.9279,,
17708,3.000e-04,2.9430,,
17709,3.000e-04,2.9670,,
17710,3.000e-04,2.9241,,
17711,3.000e-04,2.8884,,
17712,3.000e-04,2.8873,,
17713,3.000e-04,2.9492,,
17714,3.000e-04,2.9112,,
17715,3.000e-04,2.9569,,
17716,3.000e-04,2.9132,,
17717,3.000e-04,2.9639,,
17718,3.000e-04,2.9083,,
17719,3.000e-04,2.9045,,
17720,3.000e-04,2.9384,,
17721,3.000e-04,2.9144,,
17722,3.000e-04,2.9309,,
17723,3.000e-04,2.9159,,
17724,3.000e-04,2.8893,,
17725,3.000e-04,2.8921,,
17726,3.000e-04,2.9543,,
17727,3.000e-04,2.8718,,
17728,3.000e-04,2.9372,,
17729,3.000e-04,2.8897,,
17730,3.000e-04,2.9631,,
17731,3.000e-04,2.9344,,
17732,3.000e-04,2.8831,,
17733,3.000e-04,2.8626,,
17734,3.000e-04,2.9234,,
17735,3.000e-04,2.9329,,
17736,3.000e-04,2.8929,,
17737,3.000e-04,2.9278,,
17738,3.000e-04,2.8929,,
17739,3.000e-04,2.9352,,
17740,3.000e-04,2.9155,,
17741,3.000e-04,2.9429,,
17742,3.000e-04,2.9318,,
17743,3.000e-04,2.9380,,
17744,3.000e-04,2.8926,,
17745,3.000e-04,2.9070,,
17746,3.000e-04,2.9322,,
17747,3.000e-04,2.8870,,
17748,3.000e-04,2.9072,,
17749,3.000e-04,2.9379,,
17750,3.000e-04,2.9072,,
17751,3.000e-04,2.9003,,
17752,3.000e-04,2.9452,,
17753,3.000e-04,2.9294,,
17754,3.000e-04,2.9156,,
17755,3.000e-04,2.9219,,
17756,3.000e-04,2.8748,,
17757,3.000e-04,2.9292,,
17758,3.000e-04,2.8908,,
17759,3.000e-04,2.8944,,
17760,3.000e-04,2.9247,,
17761,3.000e-04,2.9315,,
17762,3.000e-04,2.9222,,
17763,3.000e-04,2.9584,,
17764,3.000e-04,2.9121,,
17765,3.000e-04,2.9294,,
17766,3.000e-04,2.9638,,
17767,3.000e-04,2.9370,,
17768,3.000e-04,2.9411,,
17769,3.000e-04,2.9314,,
17770,3.000e-04,2.9553,,
17771,3.000e-04,2.9288,,
17772,3.000e-04,2.9115,,
17773,3.000e-04,2.9222,,
17774,3.000e-04,2.9038,,
17775,3.000e-04,2.9671,,
17776,3.000e-04,2.9213,,
17777,3.000e-04,2.9013,,
17778,3.000e-04,2.9051,,
17779,3.000e-04,2.9528,,
17780,3.000e-04,2.9472,,
17781,3.000e-04,2.9271,,
17782,3.000e-04,2.9160,,
17783,3.000e-04,2.9349,,
17784,3.000e-04,2.9357,,
17785,3.000e-04,2.9519,,
17786,3.000e-04,2.9017,,
17787,3.000e-04,2.8866,,
17788,3.000e-04,2.9161,,
17789,3.000e-04,2.9294,,
17790,3.000e-04,2.8787,,
17791,3.000e-04,2.8824,,
17792,3.000e-04,2.9256,,
17793,3.000e-04,2.9336,,
17794,3.000e-04,2.9176,,
17795,3.000e-04,2.9343,,
17796,3.000e-04,2.9112,,
17797,3.000e-04,2.9823,,
17798,3.000e-04,2.9149,,
17799,3.000e-04,2.9373,,
17800,3.000e-04,2.8833,2.8514047861099243,
17801,3.000e-04,2.8831,,
17802,3.000e-04,2.9201,,
17803,3.000e-04,2.9550,,
17804,3.000e-04,2.8667,,
17805,3.000e-04,2.9459,,
17806,3.000e-04,2.8863,,
17807,3.000e-04,2.9260,,
17808,3.000e-04,2.8973,,
17809,3.000e-04,2.9411,,
17810,3.000e-04,2.9594,,
17811,3.000e-04,2.8939,,
17812,3.000e-04,2.9407,,
17813,3.000e-04,2.9085,,
17814,3.000e-04,2.8657,,
17815,3.000e-04,2.9190,,
17816,3.000e-04,2.8958,,
17817,3.000e-04,2.9105,,
17818,3.000e-04,2.9027,,
17819,3.000e-04,2.8909,,
17820,3.000e-04,2.9365,,
17821,3.000e-04,2.9127,,
17822,3.000e-04,2.8870,,
17823,3.000e-04,2.9167,,
17824,3.000e-04,2.9104,,
17825,3.000e-04,2.8891,,
17826,3.000e-04,2.9203,,
17827,3.000e-04,2.8957,,
17828,3.000e-04,2.9446,,
17829,3.000e-04,2.9462,,
17830,3.000e-04,2.9164,,
17831,3.000e-04,2.9096,,
17832,3.000e-04,2.9496,,
17833,3.000e-04,2.9203,,
17834,3.000e-04,2.9372,,
17835,3.000e-04,2.9252,,
17836,3.000e-04,2.9061,,
17837,3.000e-04,2.9311,,
17838,3.000e-04,2.8576,,
17839,3.000e-04,2.8941,,
17840,3.000e-04,2.9222,,
17841,3.000e-04,2.9322,,
17842,3.000e-04,2.9174,,
17843,3.000e-04,2.9266,,
17844,3.000e-04,2.9162,,
17845,3.000e-04,2.9539,,
17846,3.000e-04,2.9192,,
17847,3.000e-04,2.9050,,
17848,3.000e-04,2.9080,,
17849,3.000e-04,2.9046,,
17850,3.000e-04,2.9241,,
17851,3.000e-04,2.9330,,
17852,3.000e-04,2.9160,,
17853,3.000e-04,2.8879,,
17854,3.000e-04,2.9610,,
17855,3.000e-04,2.8920,,
17856,3.000e-04,2.9161,,
17857,3.000e-04,2.9515,,
17858,3.000e-04,2.8968,,
17859,3.000e-04,2.9132,,
17860,3.000e-04,2.9761,,
17861,3.000e-04,2.9020,,
17862,3.000e-04,2.9444,,
17863,3.000e-04,2.9382,,
17864,3.000e-04,2.9270,,
17865,3.000e-04,2.9592,,
17866,3.000e-04,2.9148,,
17867,3.000e-04,2.9307,,
17868,3.000e-04,2.9098,,
17869,3.000e-04,2.9499,,
17870,3.000e-04,2.9069,,
17871,3.000e-04,2.9220,,
17872,3.000e-04,2.8923,,
17873,3.000e-04,2.9135,,
17874,3.000e-04,2.9053,,
17875,3.000e-04,2.8467,,
17876,3.000e-04,2.9235,,
17877,3.000e-04,2.8625,,
17878,3.000e-04,2.8998,,
17879,3.000e-04,2.9346,,
17880,3.000e-04,2.9057,,
17881,3.000e-04,2.9439,,
17882,3.000e-04,2.9231,,
17883,3.000e-04,2.9159,,
17884,3.000e-04,2.9391,,
17885,3.000e-04,2.9407,,
17886,3.000e-04,2.9113,,
17887,3.000e-04,2.9404,,
17888,3.000e-04,2.9369,,
17889,3.000e-04,2.9302,,
17890,3.000e-04,2.9070,,
17891,3.000e-04,2.9487,,
17892,3.000e-04,2.9064,,
17893,3.000e-04,2.9371,,
17894,3.000e-04,2.9180,,
17895,3.000e-04,2.9206,,
17896,3.000e-04,2.9624,,
17897,3.000e-04,2.9412,,
17898,3.000e-04,2.8993,,
17899,3.000e-04,2.9008,,
17900,3.000e-04,2.9250,2.861710715293884,
17901,3.000e-04,2.9306,,
17902,3.000e-04,2.9390,,
17903,3.000e-04,2.8900,,
17904,3.000e-04,2.8883,,
17905,3.000e-04,2.9161,,
17906,3.000e-04,2.8977,,
